,Country,Score_From_Others,Score_From_Country,Relationship_Score,To Country
801,Belgium,12.6665281799832,8.210403275814135,10.197906866711724,Turkey
802,Ukraine,5.37269855031944,16.545477382308757,9.428354169539526,Turkey
803,Austria,8.047189562170502,10.119094969589527,9.023872528903146,Turkey
804,Croatia,7.851837277777173,10.16615864821253,8.9343731422989,Turkey
805,Spain,5.925290414464048,12.609410360748699,8.643750247582812,Turkey
806,France,17.284402262575234,4.0606575738004285,8.377710842237239,Turkey
807,Italy,4.669101429319303,13.457763384267027,7.926894868289988,Turkey
808,Sweden,6.037088346812427,10.365362754174779,7.910537952232587,Turkey
809,Greece,4.691659014750934,9.741105793889442,6.760321502084347,Turkey
810,Hungary,5.493061443340549,7.426576934570843,6.387068452372602,Turkey
811,Norway,5.723312007475244,6.854852225329608,6.263581886644203,Turkey
812,Armenia,1.433407575382444,26.876392038420825,6.206836871291271,Turkey
813,Israel,4.07269440132525,7.986066252241258,5.703052455844633,Turkey
814,Russia,3.0949145155453825,9.241962407465937,5.348185075985224,Turkey
815,Finland,5.197281211776057,5.364793041447001,5.280372911014849,Turkey
816,Denmark,7.158068947783772,3.848338091413113,5.248492106569055,Turkey
817,Ireland,1.831459842392078,14.543050873314042,5.1609120957772285,Turkey
818,Luxembourg,3.6752109872101424,4.603971684091351,4.1134617195468,Turkey
819,Iceland,2.9929717515687337,5.175688144129819,3.9358211862722823,Turkey
820,Monaco,3.941870832301721,3.845143010338384,3.8932065291327294,Turkey
821,Portugal,1.8765226933308443,6.255545353001246,3.4261746619323343,Turkey
822,Belarus,2.471877649503247,4.394449154672439,3.295836866004329,Turkey
823,Estonia,2.1249100080421623,4.969813299576001,3.2496778330120795,Turkey
824,Slovenia,2.5503280216730864,4.066210881471274,3.2202750741277075,Turkey
825,Serbia & Montenegro,0.9241962407465937,8.239592165010823,2.7595289641872016,Turkey
826,Poland,1.9343215722158644,2.046742304883596,1.9897381217394314,Turkey
827,Moldova,0.29706307738283366,12.476649250079014,1.9251887755892136,Turkey
828,Cyprus,1.5211554766173827,1.3411982603617503,1.4283455740747695,Turkey
829,Lithuania,1.8072048362094548,0.511685576220899,0.9616239639095058,Turkey
830,Latvia,0.42749155957692275,1.782378464297002,0.8728984760318039,Turkey
831,Serbia,1.0750556815368328,0.0,0.0,Turkey
832,San Marino,4.943755299006494,0.0,0.0,Turkey
833,Montenegro,1.6094379124341003,0.0,0.0,Turkey
834,Czechia,0.46209812037329684,0.0,0.0,Turkey
835,Ireland,20.504068410808312,34.2034168947689,26.48224310540439,United Kingdom
836,Malta,17.216881581650256,20.25209373146243,18.672918881499758,United Kingdom
837,Australia,11.882523095313347,29.1886522358297,18.62350220321935,United Kingdom
838,Sweden,13.187542587906885,25.10965827202212,18.197106578521765,United Kingdom
839,Israel,15.13300382036681,19.25822886743586,17.07146306045282,United Kingdom
840,Switzerland,13.728687974215086,19.230791588065642,16.24849338276363,United Kingdom
841,Denmark,14.204413155143978,17.044756883022774,15.559909025937124,United Kingdom
842,Austria,16.196798856573174,14.645529137637553,15.40164567799159,United Kingdom
843,Turkey,13.464285639443526,15.987104325818095,14.671569077314057,United Kingdom
844,Lithuania,5.130808716974973,38.95668348077297,14.137867278609773,United Kingdom
845,Belgium,14.960749715490799,12.861994457741114,13.871736730643882,United Kingdom
846,Luxembourg,18.723812991999054,9.742471800714954,13.506154896061686,United Kingdom
847,Germany,14.54883730665856,12.47113027510432,13.4699831255513,United Kingdom
848,Portugal,15.761219532430166,10.666044184468241,12.96571879742901,United Kingdom
849,Bulgaria,4.061169815980766,40.13541211070843,12.767017044555002,United Kingdom
850,Cyprus,9.241435108494061,17.482537807332402,12.710772544509497,United Kingdom
851,Poland,6.908812674669447,23.104906018664845,12.634376421050549,United Kingdom
852,Norway,11.230681429701345,12.671611632716786,11.929410440082107,United Kingdom
853,Latvia,6.476469902274568,21.3412679279055,11.756533477664982,United Kingdom
854,France,14.123432707048662,9.060257685103576,11.312026331479291,United Kingdom
855,The Netherlands,10.567181277424769,12.025441972684781,11.272755886051671,United Kingdom
856,Estonia,7.859303295856477,15.376514668980299,10.993120231158318,United Kingdom
857,Greece,8.355537150084693,14.297252456811586,10.929831839833074,United Kingdom
858,Finland,10.74628604483875,11.084320426996406,10.913994590485766,United Kingdom
859,Iceland,7.052721049232323,16.352421373636865,10.739137136090834,United Kingdom
860,Yugoslavia,11.571251368313057,9.54120726860901,10.507316863131638,United Kingdom
861,Monaco,11.535429031015152,8.600445452294663,9.96041305117725,United Kingdom
862,Czechia,6.953896291115274,13.277862777581328,9.608999985584367,United Kingdom
863,Spain,12.220033692384098,6.754010274349938,9.084835337597738,United Kingdom
864,Italy,13.469183319945897,5.8641334166588885,8.887355512276937,United Kingdom
865,Ukraine,4.9581233520983785,15.703674555554347,8.823874179046703,United Kingdom
866,Croatia,8.366355121395605,8.987196820661973,8.671221375765677,United Kingdom
867,Russia,5.593314915600763,9.263960183427033,7.19835027429855,United Kingdom
868,Albania,7.361097447916101,6.953896291115274,7.154600494898501,United Kingdom
869,Azerbaijan,5.222668244982834,9.744211678579417,7.133777744372724,United Kingdom
870,Romania,4.719009778471306,10.721568136930072,7.113029233647181,United Kingdom
871,North Macedonia,5.4801403879021615,7.9311264314239365,6.592699468230344,United Kingdom
872,Moldova,3.060393626007704,13.465984126673067,6.419595936598437,United Kingdom
873,Hungary,6.460830988238485,5.41610040220442,5.915446670706553,United Kingdom
874,Georgia,4.255507458874901,7.415632948509741,5.617586788351532,United Kingdom
875,San Marino,9.618560090480763,2.772588722239781,5.164137026750221,United Kingdom
876,Slovenia,6.3381478192390945,3.187365012063243,4.494662456773327,United Kingdom
877,Serbia,2.9014823583237965,5.1298987149230735,3.85801900220012,United Kingdom
878,Bosnia & Herzegovina,5.398138128471807,2.617279092592391,3.758780927717799,United Kingdom
879,Armenia,2.9574279703890998,3.206186696826921,3.0792963831832383,United Kingdom
880,Belarus,1.9478341740386487,1.297273432703542,1.5896142693409574,United Kingdom
881,0,0.0,0.0,0.0,United Kingdom
882,0,0.0,0.0,0.0,United Kingdom
883,0,0.0,6.042367587674604,0.0,United Kingdom
884,0,0.0,0.0,0.0,United Kingdom
885,0,0.0,0.0,0.0,United Kingdom
886,Montenegro,1.4962204585192298,0.0,0.0,United Kingdom
887,0,0.0,0.0,0.0,United Kingdom
888,0,0.0,0.0,0.0,United Kingdom
889,0,0.0,0.0,0.0,United Kingdom
890,0,0.0,0.0,0.0,United Kingdom
891,0,0.0,0.0,0.0,United Kingdom
892,0,0.0,0.0,0.0,United Kingdom
893,0,0.0,0.0,0.0,United Kingdom
894,0,0.0,0.0,0.0,United Kingdom
895,0,0.0,0.0,0.0,United Kingdom
896,0,0.0,0.0,0.0,United Kingdom
897,Cyprus,14.147582109510388,12.469055418551529,13.281829142177413,Yugoslavia
898,Turkey,17.09966238307691,10.071160145753158,13.123011784582022,Yugoslavia
899,Israel,13.679729906461528,11.542272108576915,12.565634283720675,Yugoslavia
900,United Kingdom,9.54120726860901,11.571251368313057,10.507316863131638,Yugoslavia
901,Sweden,7.481102292596148,10.473543209634608,8.851759605705652,Yugoslavia
902,Italy,4.07642196375723,14.8669506913499,7.78485480483191,Yugoslavia
903,Belgium,9.135198448668202,6.496141119052944,7.703475726780878,Yugoslavia
904,Ireland,7.267356512807688,8.122339631961532,7.68296413004588,Yugoslavia
905,France,4.488661375557689,11.969763668153838,7.329953332170394,Yugoslavia
906,The Netherlands,5.343644494711535,8.549831191538455,6.759235043803214,Yugoslavia
907,Switzerland,3.6540793794672806,12.383269008194675,6.72677098861262,Yugoslavia
908,Luxembourg,4.872105839289708,7.511163168904966,6.0493951710133524,Yugoslavia
909,Finland,7.105154348964158,4.70240715534615,5.780253337908977,Yugoslavia
910,Austria,5.1298987149230735,5.515159127436252,5.319041992730598,Yugoslavia
911,Spain,4.466097019348899,5.557390274499996,4.981951840423891,Yugoslavia
912,Germany,3.248070559526472,6.6991455290233475,4.664686202393911,Yugoslavia
913,Greece,4.605170185988092,4.3493273978776426,4.475420970345392,Yugoslavia
914,Denmark,11.746831435361457,1.5813042316832728,4.309908845626223,Yugoslavia
915,Iceland,14.259027714376016,1.297273432703542,4.300913604112911,Yugoslavia
916,Norway,6.293136709082539,2.351203577673075,3.84661481632625,Yugoslavia
917,Malta,1.8483924814931874,6.007275564852859,3.332236934602905,Yugoslavia
918,Portugal,2.2330485096744495,2.8420617395856627,2.519218476429652,Yugoslavia
919,0,0.0,2.1972245773362196,0.0,Yugoslavia
920,Bulgaria,14.887300690015428,27.234743932266433,20.13583427959278,Austria
921,Ireland,10.08630947665329,22.471384402024032,15.055010376869685,Austria
922,Switzerland,8.177718444252864,24.86392568663369,14.259389316661387,Austria
923,Bosnia & Herzegovina,9.036024181047274,21.924476276803688,14.075158890541713,Austria
924,United Kingdom,12.074176693624853,16.196798856573174,13.98438455082545,Austria
925,The Netherlands,8.538500140322844,22.435383069302954,13.84068356279559,Austria
926,Hungary,10.436816742347043,16.037348387661954,12.937498450442522,Austria
927,Sweden,9.271765452109895,17.687704049212975,12.806101800729103,Austria
928,Denmark,11.40866607463037,14.19120286831451,12.724098974856213,Austria
929,Israel,9.38045877247386,16.771421571644424,12.54287162529336,Austria
930,Italy,9.590245678828783,16.167362623442656,12.451866508179764,Austria
931,Czechia,5.2306732154108255,25.877494740904627,11.634290636871004,Austria
932,Germany,9.615164172558408,13.015284795460586,11.186782381943292,Austria
933,France,8.470501771063361,14.093411247768628,10.926036103480001,Austria
934,Estonia,9.478175703857735,12.37965806218153,10.832200804408838,Austria
935,Iceland,9.894697922601125,11.039437333422558,10.45140649145853,Austria
936,Belgium,12.19739750665049,8.813900491511877,10.368541260902253,Austria
937,Armenia,4.864775372638283,21.98266772632969,10.34121562389737,Austria
938,Romania,5.628541338429891,17.458379257454784,9.912880981458983,Austria
939,Turkey,10.119094969589527,9.388387822532252,9.746896325884547,Austria
940,Croatia,3.1422672185384184,28.24109495435162,9.42024770856318,Austria
941,Poland,6.090132299112134,13.328135667044728,9.00944557188829,Austria
942,Serbia,2.866815150764888,25.072593234824055,8.478118314494015,Austria
943,Russia,3.8403102769450914,18.022318019823143,8.319332491606495,Austria
944,Greece,9.633984685243423,6.94586163939547,8.180239890110542,Austria
945,Latvia,7.673264872954786,8.614829244102177,8.130428440449672,Austria
946,Malta,5.270677911457712,12.1405992138767,7.999324228235832,Austria
947,Spain,9.279228384915397,6.810238992210344,7.949450481924889,Austria
948,Moldova,5.189093730814168,12.084735175349207,7.918890297065241,Austria
949,Norway,6.295643208222768,9.937925114827365,7.909843914578174,Austria
950,Slovenia,9.091311389414562,6.770125502755525,7.845337410906384,Austria
951,Portugal,8.057457878896205,7.034653965925431,7.528706929018707,Austria
952,Ukraine,4.119796082505411,12.586273418165078,7.200894383442829,Austria
953,Australia,4.425954259193776,10.75055681536833,6.897932496457481,Austria
954,Belarus,4.5404570144623975,8.958797346140274,6.377854988272289,Austria
955,Albania,2.0794415416798357,18.41791079773569,6.188616066922005,Austria
956,Finland,7.158068947783772,5.050943744979711,6.012903090682731,Austria
957,Yugoslavia,5.515159127436252,5.1298987149230735,5.319041992730598,Austria
958,Cyprus,5.603926045396949,3.662919684784156,4.530643555143034,Austria
959,Monaco,3.58351893845611,5.633032693519351,4.492892090643735,Austria
960,Luxembourg,2.380306153561547,7.410495624054609,4.199910515103638,Austria
961,Lithuania,7.43347534567495,2.137457797884614,3.986068218557724,Austria
962,North Macedonia,1.3732653608351373,10.991333863164845,3.88510206605419,Austria
963,Georgia,8.75659567074891,0.9729550745276566,2.9188652235829697,Austria
964,Azerbaijan,0.3243183581758855,11.51292546497023,1.9323180598960639,Austria
965,San Marino,0.3243183581758855,2.3104906018664844,0.8656411026390508,Austria
966,0,0.0,0.0,0.0,Austria
967,0,0.0,0.0,0.0,Austria
968,0,0.0,0.0,0.0,Austria
969,0,0.0,0.0,0.0,Austria
970,0,0.0,0.0,0.0,Austria
971,0,0.0,0.0,0.0,Austria
972,0,0.0,0.0,0.0,Austria
973,0,0.0,0.0,0.0,Austria
974,0,0.0,0.0,0.0,Austria
975,0,0.0,19.775021196025975,0.0,Austria
976,0,0.0,0.0,0.0,Austria
977,Montenegro,1.2070784343255752,0.0,0.0,Austria
978,0,0.0,0.0,0.0,Austria
979,Cyprus,45.12680071517676,60.9670010380204,52.452318404859106,Greece
980,Albania,28.22363010651549,58.02906560172057,40.46962914297193,Greece
981,Armenia,19.08241453721802,39.115477701288434,27.320647143091133,Greece
982,Bulgaria,23.041861661670552,32.25167044610499,27.260567286410964,Greece
983,Romania,16.592647285592655,19.956753081016984,18.197125180615185,Greece
984,San Marino,20.105153802830188,15.711336092692093,17.772980295705377,Greece
985,Russia,11.569185263349008,25.611494613540337,17.213486748922,Greece
986,Azerbaijan,11.165242548372248,25.984564476211776,17.033025711561695,Greece
987,Moldova,8.322564198165136,25.222002015038445,14.4883308554301,Greece
988,Georgia,7.511163168904966,24.44412342286544,13.550047953789466,Greece
989,Spain,12.254787820124216,14.403702431433468,13.285869076632677,Greece
990,Malta,11.905795970309319,14.42486478233881,13.104941701427986,Greece
991,France,10.583680390107277,15.761219532430166,12.915560773329084,Greece
992,Serbia & Montenegro,11.552453009332423,13.183347464017316,12.340988699604333,Greece
993,Switzerland,10.617819060822963,13.822477968134178,12.114642794480593,Greece
994,The Netherlands,11.534876665391273,11.905795970309319,11.718868892552319,Greece
995,Italy,7.558783968209838,18.01858735131777,11.670415982343103,Greece
996,Serbia,10.556229318461034,12.39725522773076,11.43976700389548,Greece
997,Belgium,10.126253363562641,10.342408620672742,10.233760309994885,Greece
998,United Kingdom,11.604912708450962,8.355537150084693,9.847094965468344,Greece
999,Belarus,5.802964716647593,16.54023626697016,9.797061164565767,Greece
1000,Israel,8.826688230908104,9.502824249612154,9.158518819352818,Greece
1001,Ukraine,4.9581233520983785,16.685154215276494,9.09544131684247,Greece
1002,Norway,8.039865476914988,10.033853027677107,8.981694080609744,Greece
1003,Portugal,7.2307137752558805,10.555440149986,8.73632454161318,Greece
1004,Hungary,8.132926918570025,8.70444707497139,8.413835744017286,Greece
1005,Montenegro,6.714106763835438,9.887510598012987,8.147748264619715,Greece
1006,Finland,6.218803071776165,10.645360333903954,8.136424248073968,Greece
1007,Croatia,6.974230953881101,9.18118087802311,8.001979497142568,Greece
1008,Austria,4.701814032821549,13.183347464017316,7.8730964750775785,Greece
1009,Czechia,5.37269855031944,11.266065387038703,7.780049689606543,Greece
1010,Monaco,8.020703089336509,6.437751649736401,7.185770281982437,Greece
1011,Poland,4.418196395172893,10.445336489965667,6.7933458638828474,Greece
1012,Ireland,3.2779235781159994,12.591286416445536,6.424427960782075,Greece
1013,Sweden,6.053545770853638,6.6844297200677545,6.3611713750287,Greece
1014,Germany,10.309945140985104,3.8064113683719154,6.264494583917883,Greece
1015,Iceland,4.578649605980194,8.152398956109947,6.109580858633934,Greece
1016,Turkey,7.816936748182887,4.691659014750934,6.055939379018757,Greece
1017,Slovenia,6.907164660605543,4.805820451882288,5.761474914503811,Greece
1018,Luxembourg,6.02057835611946,4.781047518094865,5.365134779949205,Greece
1019,Denmark,4.705607728441871,5.277720074993,4.983460682441457,Greece
1020,Estonia,2.4141568686511503,10.270398372203784,4.979392811783316,Greece
1021,Bosnia & Herzegovina,7.140918460684642,3.400437362230782,4.92770189179049,Greece
1022,Yugoslavia,4.3493273978776426,4.605170185988092,4.475420970345392,Greece
1023,Australia,0.9729550745276566,15.567281192442506,3.8918202981106265,Greece
1024,Latvia,2.5878440720649096,4.861012974098541,3.5467652317642235,Greece
1025,North Macedonia,5.561718071758832,1.922571505169192,3.26998481411582,Greece
1026,Lithuania,2.892296315837252,2.9574279703890998,2.924680841238995,Greece
1027,0,0.0,0.0,0.0,Greece
1028,0,0.0,0.0,0.0,Greece
1029,0,0.0,0.0,0.0,Greece
1030,0,0.0,0.0,0.0,Greece
1031,0,0.0,0.0,0.0,Greece
1032,0,0.0,0.0,0.0,Greece
1033,0,0.0,0.0,0.0,Greece
1034,0,0.0,0.0,0.0,Greece
1035,0,0.0,0.0,0.0,Greece
1036,0,0.0,0.0,0.0,Greece
1037,0,0.0,0.0,0.0,Greece
1038,0,0.0,0.0,0.0,Greece
1039,0,0.0,0.0,0.0,Greece
1040,Sweden,20.495535883880148,44.28434689544888,30.126921862179497,Denmark
1041,Norway,21.906179016554944,32.31183973530084,26.605054888042112,Denmark
1042,Iceland,25.80412458113014,27.22072193819762,26.502960213560176,Denmark
1043,The Netherlands,14.766144979286128,27.644955936268357,20.204193309828415,Denmark
1044,Ireland,13.876764384570093,23.104685661636022,17.90581690697406,Denmark
1045,Australia,10.628256768585828,29.83728895218147,17.807817616492873,Denmark
1046,Latvia,12.938747370452313,20.621899346065987,16.33467312001203,Denmark
1047,Estonia,13.771771317034666,17.989190621607538,15.739854491682053,Denmark
1048,Germany,12.130011033316823,17.73230661851307,14.666051783923322,Denmark
1049,United Kingdom,13.28027070026928,14.204413155143978,13.73457141081505,Denmark
1050,Austria,9.4998961349874,14.704502940634699,11.819105323697155,Denmark
1051,Israel,12.074176693624853,11.179793234837827,11.618381940512357,Denmark
1052,Hungary,12.611001007519222,10.68728898942307,11.609367433812379,Denmark
1053,Belgium,9.17833234884951,14.431267842799175,11.508908396389092,Denmark
1054,Malta,7.801202382285274,14.190310769466272,10.521477376306459,Denmark
1055,Ukraine,4.743912695049819,22.6129084588347,10.35730001061403,Denmark
1056,Finland,10.073029133156428,9.741105793889442,9.905677283810897,Denmark
1057,France,11.64767567221702,8.355537150084693,9.865221071590186,Denmark
1058,Lithuania,5.730016692628881,14.971979100094819,9.262272408282648,Denmark
1059,Switzerland,3.91292763219324,20.610301970342928,8.980346323366467,Denmark
1060,Russia,6.02057835611946,13.243672604096888,8.929421517419701,Denmark
1061,Romania,6.963557659977112,11.332853376224865,8.883522833730328,Denmark
1062,Poland,10.638768647187254,6.777018135785455,8.491120542332073,Denmark
1063,Slovenia,13.249975406248982,4.466097019348899,7.692572760026049,Denmark
1064,Cyprus,5.89276770247633,9.620845228532783,7.5295023762013304,Denmark
1065,Bulgaria,2.1581057455185335,21.14276173689105,6.754873468875193,Denmark
1066,Portugal,7.043269737947831,6.1707490929170445,6.59259056415698,Denmark
1067,Monaco,5.2306732154108255,7.690286020676768,6.342347602205533,Denmark
1068,Italy,9.273127360074948,3.8028886915434565,5.938406450628927,Denmark
1069,Moldova,3.206186696826921,10.901034769211531,5.911916157955366,Denmark
1070,Turkey,3.006514133916495,11.10734836725068,5.778788788013753,Denmark
1071,Spain,8.365524850563327,3.8992506700395233,5.71132895032245,Denmark
1072,Greece,4.574024064993933,6.9015580017147435,5.61853115910152,Denmark
1073,Croatia,4.743818355323709,5.545177444479562,5.128870689016167,Denmark
1074,Luxembourg,4.603971684091351,5.61072164768079,5.082480063240851,Denmark
1075,North Macedonia,4.062075301653315,6.317020659841631,5.065591140466867,Denmark
1076,Serbia,4.861012974098541,5.1298987149230735,4.9936463840617,Denmark
1077,Bosnia & Herzegovina,1.624035279763236,14.047782859348224,4.776410259393008,Denmark
1078,Yugoslavia,1.5813042316832728,11.746831435361457,4.309908845626223,Denmark
1079,Azerbaijan,2.1581057455185335,7.917171988845775,4.133532914757842,Denmark
1080,Czechia,5.375278407684165,2.8165163467596757,3.8909586869596513,Denmark
1081,Montenegro,5.218408371173521,2.7465307216702746,3.7858313366616603,Denmark
1082,Armenia,2.3978952727983707,4.916152935134613,3.43342684260392,Denmark
1083,San Marino,3.570489938171357,2.3104906018664844,2.8722088096452465,Denmark
1084,Georgia,4.3493273978776426,1.3732653608351373,2.443927302199595,Denmark
1085,Albania,0.6412373393653842,9.112002036633807,2.4172207061546995,Denmark
1086,Belarus,3.206186696826921,1.6215917908794277,2.280159211020442,Denmark
1087,0,0.0,0.0,0.0,Denmark
1088,0,0.0,0.0,0.0,Denmark
1089,0,0.0,0.0,0.0,Denmark
1090,0,0.0,0.0,0.0,Denmark
1091,0,0.0,0.0,0.0,Denmark
1092,0,0.0,0.0,0.0,Denmark
1093,0,0.0,0.0,0.0,Denmark
1094,0,0.0,0.0,0.0,Denmark
1095,0,0.0,0.0,0.0,Denmark
1096,0,0.0,0.0,0.0,Denmark
1097,0,0.0,9.338204453678934,0.0,Denmark
1098,0,0.0,0.0,0.0,Denmark
1099,0,0.0,0.0,0.0,Denmark
1100,Greece,43.56548859599433,58.12943820938023,50.32332836172814,Cyprus
1101,Bulgaria,11.585460017930513,47.30244998762065,23.40984073166105,Cyprus
1102,Armenia,16.635532333438686,26.204470125037094,20.878824441181614,Cyprus
1103,Russia,12.014551129705717,29.379641524031033,18.787847275909392,Cyprus
1104,Malta,13.817625349338893,15.308019769012613,14.543743741158588,Cyprus
1105,Azerbaijan,6.907755278982138,28.214442932076903,13.960604109693623,Cyprus
1106,Yugoslavia,12.469055418551529,14.147582109510388,13.281829142177413,Cyprus
1107,Sweden,7.757876152003753,19.28190340068235,12.230560843943081,Cyprus
1108,Georgia,8.698654795755285,15.655225113520565,11.66959292402071,Cyprus
1109,Italy,6.0524579016199045,21.931682169066146,11.521309953298747,Cyprus
1110,Australia,6.535387702422341,19.45910149055313,11.277090608022496,Cyprus
1111,Romania,5.802964716647593,19.629593194442936,10.672855133913234,Cyprus
1112,Spain,8.522737181074545,13.208103829467408,10.609863222440474,Cyprus
1113,Israel,6.494070529259629,17.123269576643956,10.545127800185805,Cyprus
1114,Ireland,7.440305609717816,13.709704450659215,10.099722319539932,Cyprus
1115,Serbia,5.884384126540339,17.31340816286537,10.093500095104718,Cyprus
1116,Croatia,7.306853850536215,13.90429517939708,10.079516494880579,Cyprus
1117,Belarus,5.884384126540339,16.125835223052494,9.741181078993202,Cyprus
1118,United Kingdom,9.724661655328648,9.241435108494061,9.479969917662194,Cyprus
1119,Albania,12.19863264441382,7.193685818395112,9.367664098265445,Cyprus
1120,Denmark,7.335894486756247,9.741105793889442,8.453385374410828,Cyprus
1121,Belgium,6.181176968073263,11.354178330967361,8.377480861856503,Cyprus
1122,Switzerland,5.629568079992533,11.668424865147227,8.10482523961029,Cyprus
1123,Norway,6.372482143857561,9.831065704990511,7.91506731873725,Cyprus
1124,San Marino,10.71146981451407,5.493061443340549,7.67064285699793,Cyprus
1125,Finland,8.177718444252864,6.971962601163004,7.5508110263846415,Cyprus
1126,Hungary,6.09931632220691,9.338202858638606,7.546963171751514,Cyprus
1127,France,4.360119361586753,12.918875278457174,7.505187421478932,Cyprus
1128,Ukraine,1.9183162182386966,27.033477029734716,7.201302480907421,Cyprus
1129,Iceland,7.689107829730697,6.6324601676826695,7.141267492938896,Cyprus
1130,Moldova,3.836632436477393,13.038492567096144,7.072757842998052,Cyprus
1131,Estonia,4.887773709482827,9.691246482357728,6.882486452481111,Cyprus
1132,Lithuania,3.288346672766969,14.232622107497544,6.841183782938385,Cyprus
1133,The Netherlands,7.095373356042928,6.516193076042964,6.799619308063257,Cyprus
1134,Portugal,4.808589401660289,8.11282920862604,6.245899819087655,Cyprus
1135,Czechia,2.3765046190626693,15.289660168123953,6.02793065765069,Cyprus
1136,Serbia & Montenegro,2.1972245773362196,16.479184330021646,6.017347324559009,Cyprus
1137,Slovenia,5.360784068465036,6.576693345533938,5.937695926023692,Cyprus
1138,Germany,5.254502820373779,5.407222669863546,5.330315822649446,Cyprus
1139,Luxembourg,3.045066149556067,8.932194038697798,5.2152777211290635,Cyprus
1140,Poland,3.2304154941192427,8.12017639881618,5.121673911302552,Cyprus
1141,Montenegro,3.8918202981106265,4.1588830833596715,4.023136289176403,Cyprus
1142,Latvia,2.5146180438806236,6.140226914650789,3.9294179458416387,Cyprus
1143,Austria,1.831459842392078,7.558783968209838,3.7207001081911124,Cyprus
1144,North Macedonia,6.090132299112134,1.2792139405522478,2.7911614315248325,Cyprus
1145,Turkey,0.134119826036175,1.5211554766173827,0.4516825299897022,Cyprus
1146,Monaco,1.0986122886681098,0.0,0.0,Cyprus
1147,0,0.0,1.1901530767807735,0.0,Cyprus
1148,Denmark,18.101089207633954,33.23258468781911,24.52643431146207,Iceland
1149,Sweden,17.36652502471512,34.08951376604555,24.33138701139745,Iceland
1150,Australia,17.55972857418528,31.13456238488501,23.38192602748156,Iceland
1151,Norway,16.479184330021646,27.166897560655922,21.15864628412849,Iceland
1152,Finland,12.364169813433264,26.794223299758187,18.201327613590728,Iceland
1153,Czechia,9.675501133831498,31.384039292464955,17.42573693587898,Iceland
1154,Portugal,10.461346430821651,20.665757332260306,14.703456964539587,Iceland
1155,Hungary,11.509897309432178,18.47340130730681,14.581733504732265,Iceland
1156,Estonia,10.95985620023064,18.23881090236189,14.13841379904709,Iceland
1157,The Netherlands,9.254267996496077,18.23926546112734,12.9919610004228,Iceland
1158,Austria,9.567512355632884,14.61370770107243,11.824416644875885,Iceland
1159,Switzerland,6.698555824939547,18.723812991999054,11.199219016638349,Iceland
1160,Latvia,8.12415060330663,15.094724498516523,11.073925010644166,Iceland
1161,Ireland,9.887510598012987,12.38076684448163,11.064129581053358,Iceland
1162,Ukraine,4.969813299576001,21.756132457174253,10.398265068414139,Iceland
1163,Poland,8.145488364161622,12.959954533846291,10.274490685941986,Iceland
1164,Belgium,8.014222702616559,11.922592320096362,9.774983889795323,Iceland
1165,Italy,9.478175703857735,9.894697922601125,9.684197718293941,Iceland
1166,Lithuania,7.737286288863458,11.644872633407081,9.492086881293382,Iceland
1167,United Kingdom,12.676295638478189,7.052721049232323,9.45528302462634,Iceland
1168,Israel,6.0797551537091135,11.598823675356476,8.397500105222495,Iceland
1169,Germany,7.819431691251557,8.441893377111418,8.124703601187656,Iceland
1170,Croatia,4.7301035898220904,13.261705712700047,7.920179404458375,Iceland
1171,Malta,7.268645682381211,8.53716487118011,7.877412429261264,Iceland
1172,Cyprus,4.0071113513082794,13.944653182731944,7.475144015909145,Iceland
1173,France,3.549362778773893,14.026916987671058,7.05596322673176,Iceland
1174,Russia,3.54151668007027,13.983287289001906,7.037190147794419,Iceland
1175,Slovenia,7.851837277777173,5.802964716647593,6.750106272037443,Iceland
1176,Serbia,4.3493273978776426,8.336085411749995,6.021325823468813,Iceland
1177,Greece,4.2834638582950575,8.356035530913855,5.98270642730352,Iceland
1178,Spain,8.493118077780387,3.276360172302729,5.275084246597771,Iceland
1179,Romania,2.9014823583237965,7.821005933130799,4.763665682992957,Iceland
1180,San Marino,4.394449154672439,5.083079324106265,4.72623884700633,Iceland
1181,Belarus,3.3259562454358442,6.162048805341825,4.5271077642140485,Iceland
1182,Yugoslavia,1.297273432703542,14.259027714376016,4.300913604112911,Iceland
1183,Moldova,1.9183162182386966,9.19106853090384,4.198973187075162,Iceland
1184,Armenia,2.1972245773362196,7.694848072384611,4.1118498639312815,Iceland
1185,Albania,1.355403627157091,12.22926589127169,4.071313221369506,Iceland
1186,Turkey,3.5012008033819364,4.418196395172893,3.9330640432465,Iceland
1187,Luxembourg,3.861820005976838,3.5817990335462935,3.7191750651371036,Iceland
1188,Bulgaria,1.4853153869141684,8.242093558449053,3.4988724444812975,Iceland
1189,Georgia,2.5584278811044956,4.119796082505411,3.246567597008712,Iceland
1190,North Macedonia,1.709966238307691,2.6735676964455033,2.138155863530972,Iceland
1191,Montenegro,2.0794415416798357,1.0986122886681098,1.511456261774196,Iceland
1192,Bosnia & Herzegovina,0.1934321572215864,3.060393626007704,0.7694014173536874,Iceland
1193,0,0.0,0.0,0.0,Iceland
1194,0,0.0,0.0,0.0,Iceland
1195,0,0.0,0.0,0.0,Iceland
1196,0,0.0,0.0,0.0,Iceland
1197,0,0.0,0.0,0.0,Iceland
1198,0,0.0,0.0,0.0,Iceland
1199,0,0.0,0.0,0.0,Iceland
1200,0,0.0,0.0,0.0,Iceland
