,Year,Stage,Country,Edition,Final_Qual,ESC_Score,ESC_Rank,Score_MyESC,Rank_MyESC,Odds_Rank,Cluster,Cluster_Name,PageRank_Score,Weighted_Influence,Scaled_Influence,Poll_Score_y
138,2017,sf1,Slovenia,2017sf1,0.0,36.0,17.0,0.0,18.0,0.6913827655310623,3.0,Balkan Brotherhood,0.0177204082522359,372.6341505010348,0.5336469505011285,0.0083436188595408
139,2017,sf1,Latvia,2017sf1,0.0,21.0,18.0,0.3818329424499368,9.0,0.8466933867735471,1.0,Nordic & Baltic Bloc,0.0193349843925405,397.8225570158353,0.5859606604118917,0.0222661071340409
140,2017,sf2,Bulgaria,2017sf2,1.0,403.0,1.0,1.0,1.0,1.0,2.0,Eastern European Bloc,0.023823067011837,456.6487832585982,0.7081366358155183,0.3709207603060973
141,2017,sf2,Hungary,2017sf2,1.0,231.0,2.0,0.5388873512316634,5.0,0.99,2.0,Eastern European Bloc,0.0186477954677037,388.2317606497707,0.56604157030936,0.1379906196000987
142,2017,sf2,Israel,2017sf2,1.0,207.0,3.0,0.4851001014853768,8.0,0.9916666666666668,0.0,Western Core,0.0267241376328009,530.7719265197411,0.8620827225581982,0.1077264872870896
143,2017,sf2,The Netherlands,2017sf2,1.0,200.0,4.0,0.374970628324268,10.523540489642183,0.9975000000000002,0.0,Western Core,0.0241328326713288,497.6875708280675,0.7933699445100224,0.3513700320908418
144,2017,sf2,Norway,2017sf2,1.0,189.0,5.0,0.4889749976935141,7.0,0.8958333333333335,1.0,Nordic & Baltic Bloc,0.024027089421918,491.4336568175379,0.7803812132394887,0.0731671192298198
145,2017,sf2,Romania,2017sf2,1.0,174.0,6.0,0.4422917243288126,10.0,0.9983333333333334,2.0,Eastern European Bloc,0.0195349324664102,405.4500121474524,0.601802094242901,0.1674154529745742
146,2017,sf2,Austria,2017sf2,1.0,147.0,7.0,0.2920933665467293,13.0,0.9583333333333336,0.0,Western Core,0.0205104679874482,416.5289928762402,0.6248119890376425,0.0338188101703283
147,2017,sf2,Latvia,2017sf2,1.0,132.0,8.0,0.374970628324268,10.523540489642183,0.71501655928158,1.0,Nordic & Baltic Bloc,0.0193349843925405,397.8225570158353,0.5859606604118917,0.0222661071340409
148,2017,sf2,Belarus,2017sf2,1.0,110.0,9.0,0.4208875357505305,11.0,0.975,2.0,Eastern European Bloc,0.0154853642940143,337.3216870809017,0.4603066236126529,0.0340162922735127
149,2017,sf2,Denmark,2017sf2,1.0,101.0,10.0,0.6537503459728757,2.0,0.9883333333333334,1.0,Nordic & Baltic Bloc,0.0222298727579338,451.0027285187945,0.696410365254305,0.0762280918291779
150,2017,sf2,Serbia,2017sf2,0.0,98.0,11.0,0.371897776547652,12.0,0.8541666666666669,3.0,Balkan Brotherhood,0.0238622479488862,453.1609782835557,0.7008928263437886,0.0701555171562577
151,2017,sf2,Switzerland,2017sf2,0.0,97.0,12.0,0.5768982378448196,4.0,0.8500000000000002,0.0,Western Core,0.0238201920999404,475.6346611193551,0.747568336515807,0.0216242902986916
152,2017,sf2,North Macedonia,2017sf2,0.0,86.0,13.0,0.374970628324268,10.523540489642183,0.8125000000000001,3.0,Balkan Brotherhood,0.0211352352248774,446.6619120807425,0.6873949393764238,0.0659096519377931
153,2017,sf2,Estonia,2017sf2,0.0,85.0,14.0,0.4725528185256943,9.0,0.975,1.0,Nordic & Baltic Bloc,0.0208049662586547,430.0396103968489,0.6528721414443892,0.0517896815601086
154,2017,sf2,Lithuania,2017sf2,0.0,69.0,15.0,0.0,18.0,0.5,1.0,Nordic & Baltic Bloc,0.0194446876318641,416.6075182707617,0.6249750781440222,0.0402863490496173
155,2017,sf2,Malta,2017sf2,0.0,55.0,16.0,0.0293384998616108,16.0,0.7083333333333333,0.0,Western Core,0.0230424594450585,470.6230803066444,0.7371598025469575,0.0185633176993334
156,2017,sf2,Ireland,2017sf2,0.0,42.0,17.0,0.10988098533075,14.0,0.5833333333333333,0.0,Western Core,0.0238725779385178,482.616927662915,0.7620697805140524,0.043594174277956
157,2017,sf2,San Marino,2017sf2,0.0,1.0,18.0,0.374970628324268,10.523540489642183,0.0,2.0,Eastern European Bloc,0.0119264172771588,230.1891369839333,0.2378034198280094,0.0031103431251542
158,2017,f,Portugal,2017f,1.0,758.0,1.0,0.6399852905123804,5.0,1.0,0.0,Western Core,0.021217332709363,421.5748187189194,0.6352916463847258,1.0
159,2017,f,Bulgaria,2017f,1.0,615.0,2.0,1.0,1.0,1.0,2.0,Eastern European Bloc,0.023823067011837,456.6487832585982,0.7081366358155183,0.3709207603060973
160,2017,f,Moldova,2017f,1.0,374.0,3.0,0.5394704584456974,8.0,0.9049773755656108,2.0,Eastern European Bloc,0.0225703513113106,452.2342461655868,0.6989680997773848,0.1083189335966428
161,2017,f,Belgium,2017f,1.0,363.0,4.0,0.9675165481735718,2.0,0.9914529914529916,0.0,Western Core,0.023175888023682,459.7761547385974,0.7146318622718542,0.3777832633917551
162,2017,f,Sweden,2017f,1.0,344.0,5.0,0.4884775680313801,9.0,0.9532428355957768,1.0,Nordic & Baltic Bloc,0.0285996628980307,597.1773956700737,1.0,0.230708467045174
163,2017,f,Italy,2017f,1.0,334.0,6.0,0.7903898014219171,3.0,0.9904474610356964,0.0,Western Core,0.024909837419087,486.7068042003576,0.7705640302247234,0.6680325845470254
164,2017,f,Romania,2017f,1.0,282.0,7.0,0.3386859524393233,14.0,0.9653092006033184,2.0,Eastern European Bloc,0.0195349324664102,405.4500121474524,0.601802094242901,0.1674154529745742
165,2017,f,Hungary,2017f,1.0,200.0,8.0,0.4317234616327531,10.0,0.7038712921065862,2.0,Eastern European Bloc,0.0186477954677037,388.2317606497707,0.56604157030936,0.1379906196000987
166,2017,f,Australia,2017f,1.0,173.0,9.0,0.1066437852414807,22.0,0.8044243338360986,1.0,Nordic & Baltic Bloc,0.0246173172055597,462.9607740068656,0.7212459864515046,0.0860528264626018
167,2017,f,Norway,2017f,1.0,158.0,10.0,0.3269183623437117,15.0,0.864756158873806,1.0,Nordic & Baltic Bloc,0.024027089421918,491.4336568175379,0.7803812132394887,0.0731671192298198
168,2017,f,The Netherlands,2017f,1.0,150.0,11.0,0.374970628324268,10.523540489642183,0.7038712921065862,0.0,Western Core,0.0241328326713288,497.6875708280675,0.7933699445100224,0.3513700320908418
169,2017,f,France,2017f,1.0,135.0,12.0,0.6717332679578327,4.0,0.9049773755656108,0.0,Western Core,0.0213765164917987,410.3408998548213,0.6119599611400814,0.1249568007899284
170,2017,f,Croatia,2017f,1.0,128.0,13.0,0.0980632507967639,23.0,0.9250879839115134,3.0,Balkan Brotherhood,0.0239639390674678,483.8883349046583,0.7647103615918558,0.1377437669711182
171,2017,f,Azerbaijan,2017f,1.0,120.0,14.0,0.5497670997793576,7.0,0.8044243338360986,2.0,Eastern European Bloc,0.0249931382917811,478.812650016005,0.7541686901007503,0.0938533695383855
172,2017,f,United Kingdom,2017f,1.0,111.0,15.0,0.374970628324268,10.523540489642183,0.9049773755656108,0.0,Western Core,0.0218445224634396,407.8113868784032,0.6067064248361436,0.1287583312762281
173,2017,f,Austria,2017f,1.0,93.0,16.0,0.1771267467516548,20.0,0.4022121669180493,0.0,Western Core,0.0205104679874482,416.5289928762402,0.6248119890376425,0.0338188101703283
174,2017,f,Armenia,2017f,1.0,79.0,17.0,0.3921304241235597,12.0,0.9049773755656108,2.0,Eastern European Bloc,0.0215743309344739,436.7322535623276,0.6667720677017084,0.1219945692421624
175,2017,f,Denmark,2017f,1.0,77.0,18.0,0.4152978671242951,11.0,0.8044243338360986,1.0,Nordic & Baltic Bloc,0.0222298727579338,451.0027285187945,0.696410365254305,0.0762280918291779
176,2017,f,Greece,2017f,1.0,77.0,19.0,0.1318950723216474,21.0,0.4022121669180493,2.0,Eastern European Bloc,0.0257821941559614,533.2088705604866,0.8671440027761992,0.1623302888175759
177,2017,f,Georgia,2017f,1.0,68.0,20.0,0.374970628324268,10.523540489642183,0.71501655928158,2.0,Eastern European Bloc,0.0170136343798385,366.4100610561684,0.5207201617625847,0.0086892125401135
178,2017,f,Cyprus,2017f,1.0,68.0,21.0,0.1931846040696249,19.0,0.4022121669180493,2.0,Eastern European Bloc,0.0223743011171517,461.3016157915552,0.7178000867864818,0.040138237472229
179,2017,f,Poland,2017f,1.0,64.0,22.0,0.2429517038489825,18.0,0.5027652086475616,2.0,Eastern European Bloc,0.0184736769312268,404.2803440685048,0.5993728148624053,0.1462354974080474
180,2017,f,Israel,2017f,1.0,39.0,23.0,0.2989703358666339,17.0,0.0,0.0,Western Core,0.0267241376328009,530.7719265197411,0.8620827225581982,0.1077264872870896
181,2017,f,Ukraine,2017f,1.0,36.0,24.0,0.067786222113263,24.0,0.2011060834590247,2.0,Eastern European Bloc,0.0300854613908965,580.1436382655281,0.9646226511777112,0.076771167612935
182,2017,f,Germany,2017f,1.0,6.0,25.0,0.0394704584456974,25.0,0.2011060834590247,0.0,Western Core,0.0185091960097262,352.9577711312134,0.492781149727184,0.048037521599605
183,2017,f,Spain,2017f,1.0,5.0,26.0,0.0,26.0,0.0,0.0,Western Core,0.018494251196395,321.6676695620987,0.4277948515426145,0.0346087385830659
184,2018,sf1,Israel,2018sf1,1.0,283.0,1.0,0.7904863192497341,2.0,0.999165971643036,0.0,Western Core,0.0267241376328009,530.7719265197411,0.8620827225581982,1.0
185,2018,sf1,Cyprus,2018sf1,1.0,262.0,2.0,1.0,1.0,1.0,2.0,Eastern European Bloc,0.0223743011171517,461.3016157915552,0.7178000867864818,0.6391912131802296
186,2018,sf1,Czechia,2018sf1,1.0,232.0,3.0,0.6059170453446775,6.0,0.9966638865721436,2.0,Eastern European Bloc,0.0178187499766358,394.374245780867,0.578798875345331,0.1292561158262606
187,2018,sf1,Austria,2018sf1,1.0,231.0,4.0,0.3889103741661027,7.0,0.9716430358632194,0.0,Western Core,0.0205104679874482,416.5289928762402,0.6248119890376425,0.045581627558662
188,2018,sf1,Estonia,2018sf1,1.0,201.0,5.0,0.6525669534951175,4.0,0.9966638865721436,1.0,Nordic & Baltic Bloc,0.0208049662586547,430.0396103968489,0.6528721414443892,0.2867698452321517
189,2018,sf1,Ireland,2018sf1,1.0,179.0,6.0,0.2548583583099681,12.0,0.7923269391159301,0.0,Western Core,0.0238725779385178,482.616927662915,0.7620697805140524,0.0850723914128806
190,2018,sf1,Bulgaria,2018sf1,1.0,177.0,7.0,0.6912404524799381,3.0,0.993327773144287,2.0,Eastern European Bloc,0.023823067011837,456.6487832585982,0.7081366358155183,0.2476285571642536
191,2018,sf1,Albania,2018sf1,1.0,162.0,8.0,0.2530213671081891,13.0,0.7714762301918267,3.0,Balkan Brotherhood,0.0188090456329914,385.9676069736371,0.5613391577713918,0.0801797304043934
192,2018,sf1,Lithuania,2018sf1,1.0,119.0,9.0,0.3635308904573141,9.0,0.9883236030025022,1.0,Nordic & Baltic Bloc,0.0194446876318641,416.6075182707617,0.6249750781440222,0.2496754867698452
193,2018,sf1,Finland,2018sf1,1.0,108.0,10.0,0.6260756066905153,5.0,0.9299416180150126,1.0,Nordic & Baltic Bloc,0.0207861770076921,404.5501543480588,0.5999331828510368,0.1278582126809785
194,2018,sf1,Azerbaijan,2018sf1,0.0,94.0,11.0,0.2492507009571691,14.0,0.8715596330275232,2.0,Eastern European Bloc,0.0249931382917811,478.812650016005,0.7541686901007503,0.0138292561158262
195,2018,sf1,Belgium,2018sf1,0.0,91.0,12.0,0.3611137967707628,10.0,0.8757297748123437,0.0,Western Core,0.023175888023682,459.7761547385974,0.7146318622718542,0.1132800798801797
196,2018,sf1,Switzerland,2018sf1,0.0,86.0,13.0,0.357778207483322,11.0,0.9549624687239368,0.0,Western Core,0.0238201920999404,475.6346611193551,0.747568336515807,0.0044433349975037
197,2018,sf1,Greece,2018sf1,0.0,81.0,14.0,0.3816107512327177,8.0,0.950792326939116,2.0,Eastern European Bloc,0.0257821941559614,533.2088705604866,0.8671440027761992,0.3052421367948078
198,2018,sf1,Armenia,2018sf1,0.0,79.0,15.0,0.052499274871894,18.0,0.9299416180150126,2.0,Eastern European Bloc,0.0215743309344739,436.7322535623276,0.6667720677017084,0.0239141288067898
199,2018,sf1,Belarus,2018sf1,0.0,65.0,16.0,0.2042927583873151,16.0,0.8340283569641369,2.0,Eastern European Bloc,0.0154853642940143,337.3216870809017,0.4603066236126529,0.0469296055916125
200,2018,sf1,Croatia,2018sf1,0.0,63.0,17.0,0.1023880885623126,17.0,0.6255212677231026,3.0,Balkan Brotherhood,0.0239639390674678,483.8883349046583,0.7647103615918558,0.028207688467299
201,2018,sf1,North Macedonia,2018sf1,0.0,24.0,18.0,0.374970628324268,10.523540489642183,0.1668056713928273,3.0,Balkan Brotherhood,0.0211352352248774,446.6619120807425,0.6873949393764238,0.0208187718422366
202,2018,sf1,Iceland,2018sf1,0.0,15.0,19.0,0.0,19.0,0.0,1.0,Nordic & Baltic Bloc,0.0207740977970084,422.4382312806562,0.6370848647950078,0.0034448327508736
203,2018,sf2,Norway,2018sf2,1.0,266.0,1.0,0.5401615508885299,8.0,0.999165971643036,1.0,Nordic & Baltic Bloc,0.024027089421918,491.4336568175379,0.7803812132394887,0.2053419870194708
204,2018,sf2,Sweden,2018sf2,1.0,254.0,2.0,0.9422940226171244,4.0,1.0,1.0,Nordic & Baltic Bloc,0.0285996628980307,597.1773956700737,1.0,0.1260109835247129
205,2018,sf2,Moldova,2018sf2,1.0,235.0,3.0,0.6031017770597739,5.0,0.9941618015012512,2.0,Eastern European Bloc,0.0225703513113106,452.2342461655868,0.6989680997773848,0.0256615077383924
206,2018,sf2,Australia,2018sf2,1.0,212.0,4.0,0.9893376413570276,2.0,0.9908256880733948,1.0,Nordic & Baltic Bloc,0.0246173172055597,462.9607740068656,0.7212459864515046,0.0869695456814777
207,2018,sf2,Denmark,2018sf2,1.0,204.0,5.0,0.9475282714054928,3.0,0.993327773144287,1.0,Nordic & Baltic Bloc,0.0222298727579338,451.0027285187945,0.696410365254305,0.119570644033949
208,2018,sf2,Ukraine,2018sf2,1.0,179.0,6.0,1.0,1.0,0.9966638865721436,2.0,Eastern European Bloc,0.0300854613908965,580.1436382655281,0.9646226511777112,0.1606590114827758
209,2018,sf2,The Netherlands,2018sf2,1.0,174.0,7.0,0.374970628324268,10.523540489642183,0.9674728940783988,0.0,Western Core,0.0241328326713288,497.6875708280675,0.7933699445100224,0.1959560659011482
210,2018,sf2,Slovenia,2018sf2,1.0,132.0,8.0,0.598578352180937,6.0,0.9007506255212678,3.0,Balkan Brotherhood,0.0177204082522359,372.6341505010348,0.5336469505011285,0.0317024463305042
211,2018,sf2,Serbia,2018sf2,1.0,117.0,9.0,0.3638126009693053,12.0,0.7089241034195163,3.0,Balkan Brotherhood,0.0238622479488862,453.1609782835557,0.7008928263437886,0.0672990514228657
212,2018,sf2,Hungary,2018sf2,1.0,111.0,10.0,0.485686591276252,9.0,0.9841534612176815,2.0,Eastern European Bloc,0.0186477954677037,388.2317606497707,0.56604157030936,0.0904643035446829
213,2018,sf2,Romania,2018sf2,0.0,107.0,11.0,0.2217770597738287,14.0,0.8965804837364472,2.0,Eastern European Bloc,0.0195349324664102,405.4500121474524,0.601802094242901,0.0197204193709435
214,2018,sf2,Latvia,2018sf2,0.0,106.0,12.0,0.3888206785137318,10.0,0.8340283569641369,1.0,Nordic & Baltic Bloc,0.0193349843925405,397.8225570158353,0.5859606604118917,0.010234648027958
215,2018,sf2,Malta,2018sf2,0.0,101.0,13.0,0.571437802907916,7.0,0.9449541284403672,0.0,Western Core,0.0230424594450585,470.6230803066444,0.7371598025469575,0.0170244633050424
216,2018,sf2,Poland,2018sf2,0.0,81.0,14.0,0.3614862681744749,13.0,0.9532944120100084,2.0,Eastern European Bloc,0.0184736769312268,404.2803440685048,0.5993728148624053,0.1559660509236145
217,2018,sf2,Russia,2018sf2,0.0,65.0,15.0,0.0898222940226171,16.0,0.8548790658882403,2.0,Eastern European Bloc,0.0262871042592854,532.1770268131025,0.865000970248827,0.0221168247628557
218,2018,sf2,Montenegro,2018sf2,0.0,40.0,16.0,0.054151857835218,17.0,0.5838198498748958,3.0,Balkan Brotherhood,0.0132621387208775,253.0018373477474,0.285183034271364,0.0006490264603095
219,2018,sf2,San Marino,2018sf2,0.0,28.0,17.0,0.374970628324268,10.523540489642183,0.0,2.0,Eastern European Bloc,0.0119264172771588,230.1891369839333,0.2378034198280094,0.0
220,2018,sf2,Georgia,2018sf2,0.0,24.0,18.0,0.0,18.0,0.3336113427856547,2.0,Eastern European Bloc,0.0170136343798385,366.4100610561684,0.5207201617625847,0.0022965551672491
221,2018,f,Israel,2018f,1.0,529.0,1.0,0.6269713364797974,2.0,0.9964859437751004,0.0,Western Core,0.0267241376328009,530.7719265197411,0.8620827225581982,1.0
222,2018,f,Cyprus,2018f,1.0,436.0,2.0,1.0,1.0,1.0,2.0,Eastern European Bloc,0.0223743011171517,461.3016157915552,0.7178000867864818,0.6391912131802296
223,2018,f,Austria,2018f,1.0,342.0,3.0,0.2131345688960516,14.0,0.5856760374832664,0.0,Western Core,0.0205104679874482,416.5289928762402,0.6248119890376425,0.045581627558662
224,2018,f,Germany,2018f,1.0,340.0,4.0,0.2995280303902383,8.0,0.9822623828647924,0.0,Western Core,0.0185091960097262,352.9577711312134,0.492781149727184,0.0672990514228657
225,2018,f,Italy,2018f,1.0,308.0,5.0,0.2689651202946932,9.0,0.8366800535475234,0.0,Western Core,0.024909837419087,486.7068042003576,0.7705640302247234,0.1227658512231652
226,2018,f,Czechia,2018f,1.0,281.0,6.0,0.3700356855070795,6.0,0.7831325301204819,2.0,Eastern European Bloc,0.0178187499766358,394.374245780867,0.578798875345331,0.1292561158262606
227,2018,f,Sweden,2018f,1.0,274.0,7.0,0.2271209853804535,13.0,0.8902275769745649,1.0,Nordic & Baltic Bloc,0.0285996628980307,597.1773956700737,1.0,0.1260109835247129
228,2018,f,Estonia,2018f,1.0,245.0,8.0,0.4475653275008633,4.0,0.9203480589022758,1.0,Nordic & Baltic Bloc,0.0208049662586547,430.0396103968489,0.6528721414443892,0.2867698452321517
229,2018,f,Denmark,2018f,1.0,226.0,9.0,0.1967307470933579,16.0,0.6693440428380187,1.0,Nordic & Baltic Bloc,0.0222298727579338,451.0027285187945,0.696410365254305,0.119570644033949
230,2018,f,Moldova,2018f,1.0,209.0,10.0,0.1166685852423161,20.0,0.7831325301204819,2.0,Eastern European Bloc,0.0225703513113106,452.2342461655868,0.6989680997773848,0.0256615077383924
231,2018,f,Albania,2018f,1.0,184.0,11.0,0.0943939219523425,21.0,0.3346720214190093,3.0,Balkan Brotherhood,0.0188090456329914,385.9676069736371,0.5613391577713918,0.0801797304043934
232,2018,f,Lithuania,2018f,1.0,181.0,12.0,0.2602164153332566,10.0,0.8701472556894244,1.0,Nordic & Baltic Bloc,0.0194446876318641,416.6075182707617,0.6249750781440222,0.2496754867698452
233,2018,f,France,2018f,1.0,173.0,13.0,0.4942442730516864,3.0,0.8366800535475234,0.0,Western Core,0.0213765164917987,410.3408998548213,0.6119599611400814,0.2539191213180229
234,2018,f,Bulgaria,2018f,1.0,166.0,14.0,0.4335213537469782,5.0,0.7195448460508701,2.0,Eastern European Bloc,0.023823067011837,456.6487832585982,0.7081366358155183,0.2476285571642536
235,2018,f,Norway,2018f,1.0,144.0,15.0,0.0679751352595832,22.0,0.8701472556894244,1.0,Nordic & Baltic Bloc,0.024027089421918,491.4336568175379,0.7803812132394887,0.2053419870194708
236,2018,f,Ireland,2018f,1.0,136.0,16.0,0.1988028087947508,15.0,0.9571619812583668,0.0,Western Core,0.0238725779385178,482.616927662915,0.7620697805140524,0.0850723914128806
237,2018,f,Ukraine,2018f,1.0,130.0,17.0,0.2437550362610798,11.0,0.3346720214190093,2.0,Eastern European Bloc,0.0300854613908965,580.1436382655281,0.9646226511777112,0.1606590114827758
238,2018,f,The Netherlands,2018f,1.0,121.0,18.0,0.374970628324268,10.523540489642183,0.5856760374832664,0.0,Western Core,0.0241328326713288,497.6875708280675,0.7933699445100224,0.1959560659011482
239,2018,f,Serbia,2018f,1.0,113.0,19.0,0.0,26.0,0.0,3.0,Balkan Brotherhood,0.0238622479488862,453.1609782835557,0.7008928263437886,0.0672990514228657
240,2018,f,Australia,2018f,1.0,99.0,20.0,0.227293657188903,12.0,0.7831325301204819,1.0,Nordic & Baltic Bloc,0.0246173172055597,462.9607740068656,0.7212459864515046,0.0869695456814777
241,2018,f,Hungary,2018f,1.0,93.0,21.0,0.1240934730056406,18.0,0.6693440428380187,2.0,Eastern European Bloc,0.0186477954677037,388.2317606497707,0.56604157030936,0.0904643035446829
242,2018,f,Slovenia,2018f,1.0,64.0,22.0,0.1273742373661793,17.0,0.3346720214190093,3.0,Balkan Brotherhood,0.0177204082522359,372.6341505010348,0.5336469505011285,0.0317024463305042
243,2018,f,Spain,2018f,1.0,61.0,23.0,0.0450097847358121,24.0,0.3346720214190093,0.0,Western Core,0.018494251196395,321.6676695620987,0.4277948515426145,0.20099850224663
244,2018,f,United Kingdom,2018f,1.0,48.0,24.0,0.374970628324268,10.523540489642183,0.9036144578313252,0.0,Western Core,0.0218445224634396,407.8113868784032,0.6067064248361436,0.0601098352471293
245,2018,f,Finland,2018f,1.0,46.0,25.0,0.3446529296650167,7.0,0.7831325301204819,1.0,Nordic & Baltic Bloc,0.0207861770076921,404.5501543480588,0.5999331828510368,0.1278582126809785
246,2018,f,Portugal,2018f,1.0,39.0,26.0,0.1190859905606078,19.0,0.3346720214190093,0.0,Western Core,0.021217332709363,421.5748187189194,0.6352916463847258,0.2998002995506739
247,2019,sf1,Australia,2019sf1,1.0,261.0,1.0,0.8744826384350629,2.0,1.0,1.0,Nordic & Baltic Bloc,0.0246173172055597,462.9607740068656,0.7212459864515046,0.1240897755610972
248,2019,sf1,Czechia,2019sf1,1.0,242.0,2.0,0.5507776761207686,6.0,0.99581589958159,2.0,Eastern European Bloc,0.0178187499766358,394.374245780867,0.578798875345331,0.0091770573566084
249,2019,sf1,Iceland,2019sf1,1.0,221.0,3.0,0.7923582973903193,4.0,0.9965132496513248,1.0,Nordic & Baltic Bloc,0.0207740977970084,422.4382312806562,0.6370848647950078,0.1994613466334164
250,2019,sf1,Estonia,2019sf1,1.0,198.0,4.0,0.3710626061952686,10.0,0.9630404463040446,1.0,Nordic & Baltic Bloc,0.0208049662586547,430.0396103968489,0.6528721414443892,0.0241995012468827
251,2019,sf1,Greece,2019sf1,1.0,185.0,5.0,0.8249466300701433,3.0,1.0,2.0,Eastern European Bloc,0.0257821941559614,533.2088705604866,0.8671440027761992,0.1668229426433915
252,2019,sf1,Slovenia,2019sf1,1.0,167.0,6.0,0.6002265499063303,5.0,0.9755927475592748,3.0,Balkan Brotherhood,0.0177204082522359,372.6341505010348,0.5336469505011285,0.0396009975062344
253,2019,sf1,Serbia,2019sf1,1.0,156.0,7.0,0.5049013200888772,7.0,0.99581589958159,3.0,Balkan Brotherhood,0.0238622479488862,453.1609782835557,0.7008928263437886,0.033077306733167
254,2019,sf1,San Marino,2019sf1,1.0,150.0,8.0,0.374970628324268,10.523540489642183,0.6708507670850767,2.0,Eastern European Bloc,0.0119264172771588,230.1891369839333,0.2378034198280094,0.0164987531172069
255,2019,sf1,Cyprus,2019sf1,1.0,149.0,9.0,1.0,1.0,0.997907949790795,2.0,Eastern European Bloc,0.0223743011171517,461.3016157915552,0.7178000867864818,0.1098653366583541
256,2019,sf1,Belarus,2019sf1,1.0,122.0,10.0,0.4526641397638653,8.0,0.9121338912133892,2.0,Eastern European Bloc,0.0154853642940143,337.3216870809017,0.4603066236126529,0.0752319201995012
257,2019,sf1,Poland,2019sf1,0.0,120.0,11.0,0.2374417287500544,13.0,0.912831241283124,2.0,Eastern European Bloc,0.0184736769312268,404.2803440685048,0.5993728148624053,0.033077306733167
258,2019,sf1,Hungary,2019sf1,0.0,97.0,12.0,0.3304578922145253,12.0,0.98884239888424,2.0,Eastern European Bloc,0.0186477954677037,388.2317606497707,0.56604157030936,0.0067032418952618
259,2019,sf1,Belgium,2019sf1,0.0,70.0,13.0,0.363176926763386,11.0,0.9239888423988842,0.0,Western Core,0.023175888023682,459.7761547385974,0.7146318622718542,0.0226234413965087
260,2019,sf1,Georgia,2019sf1,0.0,62.0,14.0,0.052672853221801,16.0,0.8089260808926081,2.0,Eastern European Bloc,0.0170136343798385,366.4100610561684,0.5207201617625847,0.1076708229426434
261,2019,sf1,Portugal,2019sf1,0.0,51.0,15.0,0.4094018211127085,9.0,0.9497907949790796,0.0,Western Core,0.021217332709363,421.5748187189194,0.6352916463847258,0.0684488778054862
262,2019,sf1,Montenegro,2019sf1,0.0,46.0,16.0,0.0,17.0,0.0,3.0,Balkan Brotherhood,0.0132621387208775,253.0018373477474,0.285183034271364,0.0002593516209476
263,2019,sf1,Finland,2019sf1,0.0,23.0,17.0,0.1088746569075937,15.0,0.6304044630404463,1.0,Nordic & Baltic Bloc,0.0207861770076921,404.5501543480588,0.5999331828510368,0.0067231920199501
264,2019,sf2,The Netherlands,2019sf2,1.0,280.0,1.0,0.374970628324268,10.523540489642183,1.0,0.0,Western Core,0.0241328326713288,497.6875708280675,0.7933699445100224,1.0
265,2019,sf2,North Macedonia,2019sf2,1.0,239.0,2.0,0.374970628324268,10.523540489642183,0.9753656658968436,3.0,Balkan Brotherhood,0.0211352352248774,446.6619120807425,0.6873949393764238,0.0250374064837905
266,2019,sf2,Sweden,2019sf2,1.0,238.0,3.0,0.5334678775647494,6.0,1.0,1.0,Nordic & Baltic Bloc,0.0285996628980307,597.1773956700737,1.0,0.2871022443890274
267,2019,sf2,Switzerland,2019sf2,1.0,232.0,4.0,0.8190753821429906,2.0,0.9984603541185528,0.0,Western Core,0.0238201920999404,475.6346611193551,0.747568336515807,0.191142144638404
268,2019,sf2,Azerbaijan,2019sf2,1.0,224.0,5.0,0.5342527189146765,5.0,0.9992301770592764,2.0,Eastern European Bloc,0.0249931382917811,478.812650016005,0.7541686901007503,0.1286583541147132
269,2019,sf2,Russia,2019sf2,1.0,217.0,6.0,0.4464999813133011,7.0,1.0,2.0,Eastern European Bloc,0.0262871042592854,532.1770268131025,0.865000970248827,0.3401296758104737
270,2019,sf2,Norway,2019sf2,1.0,210.0,7.0,0.7628284187315468,3.0,0.9861431870669746,1.0,Nordic & Baltic Bloc,0.024027089421918,491.4336568175379,0.7803812132394887,0.1441396508728179
271,2019,sf2,Malta,2019sf2,1.0,157.0,8.0,0.6181186231640319,4.0,0.9907621247113164,0.0,Western Core,0.0230424594450585,470.6230803066444,0.7371598025469575,0.0895361596009975
272,2019,sf2,Albania,2019sf2,1.0,96.0,9.0,0.3635310386067197,8.0,0.8768283294842186,3.0,Balkan Brotherhood,0.0188090456329914,385.9676069736371,0.5613391577713918,0.0430124688279301
273,2019,sf2,Denmark,2019sf2,1.0,94.0,10.0,0.1321149605710655,12.0,0.9430331023864512,1.0,Nordic & Baltic Bloc,0.0222298727579338,451.0027285187945,0.696410365254305,0.0202693266832917
274,2019,sf2,Lithuania,2019sf2,0.0,93.0,11.0,0.030048211682924,16.0,0.8652809853733641,1.0,Nordic & Baltic Bloc,0.0194446876318641,416.6075182707617,0.6249750781440222,0.015860349127182
275,2019,sf2,Moldova,2019sf2,0.0,85.0,12.0,0.0153978398176178,17.0,0.7890685142417244,2.0,Eastern European Bloc,0.0225703513113106,452.2342461655868,0.6989680997773848,0.0
276,2019,sf2,Romania,2019sf2,0.0,71.0,13.0,0.2312292110475763,11.0,0.9291762894534256,2.0,Eastern European Bloc,0.0195349324664102,405.4500121474524,0.601802094242901,0.0168379052369077
